annex,country,regulated area ,reg_area_cod,regulated gear ,species,specon,sum_discards,sum_landings,vessel length,year
BAL,POL,A,A,POTS,FPE,NONE,,10.372,U8M,2012
BAL,POL,A,A,POTS,FLX,NONE,,0.005,U8M,2012
BAL,POL,A,A,POTS,FPI,NONE,,1.744,U8M,2012
BAL,POL,A,A,POTS,FPP,NONE,,4.377,U8M,2012
BAL,POL,B,B,POTS,COD,NONE,0.006,0.167,U8M,2012
BAL,POL,B,B,POTS,FPE,NONE,,14.503,U8M,2012
BAL,POL,B,B,POTS,FLX,NONE,,7.351,U8M,2012
BAL,POL,B,B,POTS,FPP,NONE,,2.758,U8M,2012
BAL,POL,B,B,R-GILL,COD,NONE,0.009,0.2,U8M,2012
BAL,POL,A,A,R-LONGLINE,FPE,NONE,,0.007,U8M,2012
BAL,POL,B,B,R-LONGLINE,COD,NONE,1.227,34.35,U8M,2012
BAL,POL,B,B,R-LONGLINE,FPE,NONE,,0.032,U8M,2012
BAL,POL,B,B,R-LONGLINE,PLE,NONE,,0.254,U8M,2012
BAL,POL,B,B,R-LONGLINE,FLX,NONE,,0.748,U8M,2012
BAL,POL,B,B,R-LONGLINE,FPP,NONE,,0.968,U8M,2012
BAL,SWE,B,B,GILL,COD,NONE,0.001,0.02,U8M,2012
BAL,SWE,B,B,GILL,FPE,NONE,,3.8965,U8M,2012
BAL,SWE,B,B,GILL,FLX,NONE,0.001,0.092,U8M,2012
BAL,SWE,B,B,GILL,FPI,NONE,,1.21,U8M,2012
BAL,SWE,C,C,GILL,COD,NONE,0,0.008,U8M,2012
BAL,SWE,C,C,GILL,SAL,NONE,0.028,0.0961,U8M,2012
BAL,SWE,C,C,GILL,FPE,NONE,0,21.9016,U8M,2012
BAL,SWE,C,C,GILL,FLX,NONE,0,0.001,U8M,2012
BAL,SWE,C,C,GILL,FPI,NONE,0.138,3.418,U8M,2012
BAL,SWE,B,B,NONE,COD,NONE,0,0.016,U8M,2012
BAL,SWE,C,C,NONE,FPE,NONE,,0.16,U8M,2012
BAL,SWE,C,C,NONE,FPI,NONE,,0.115,U8M,2012
BAL,SWE,A,A,POTS,COD,NONE,0.059,2.861,U8M,2012
BAL,SWE,A,A,POTS,SOL,NONE,,0.004,U8M,2012
BAL,SWE,A,A,POTS,CRE,NONE,,0.278,U8M,2012
BAL,SWE,A,A,POTS,FPE,NONE,,0.02,U8M,2012
BAL,SWE,A,A,POTS,FLX,NONE,,0.276,U8M,2012
BAL,SWE,A,A,POTS,FPI,NONE,,0.03,U8M,2012
BAL,SWE,B,B,POTS,COD,NONE,0.096,2.456,U8M,2012
BAL,SWE,B,B,POTS,SAL,NONE,,2.173,U8M,2012
BAL,SWE,B,B,POTS,DAB,NONE,,0.338,U8M,2012
BAL,SWE,B,B,POTS,FPE,NONE,,2.09,U8M,2012
BAL,SWE,B,B,POTS,PLE,NONE,,0.18,U8M,2012
BAL,SWE,B,B,POTS,FLX,NONE,,14.836,U8M,2012
BAL,SWE,B,B,POTS,FPI,NONE,,1.893,U8M,2012
BAL,SWE,B,B,POTS,TUR,NONE,,0.126,U8M,2012
BAL,SWE,C,C,POTS,SAL,NONE,4.862,108.7062,U8M,2012
BAL,SWE,C,C,POTS,FPE,NONE,0,4.8831,U8M,2012
BAL,SWE,C,C,POTS,FPI,NONE,0.003,0.7584,U8M,2012
BAL,SWE,A,A,R-GILL,COD,NONE,0.219,14.813,U8M,2012
BAL,SWE,A,A,R-GILL,SAL,NONE,0.084,0.006,U8M,2012
BAL,SWE,A,A,R-GILL,DAB,NONE,0.113,0,U8M,2012
BAL,SWE,A,A,R-GILL,CRE,NONE,,0.006,U8M,2012
BAL,SWE,A,A,R-GILL,FPE,NONE,,0.001,U8M,2012
BAL,SWE,A,A,R-GILL,PLE,NONE,0.118,0.928,U8M,2012
BAL,SWE,A,A,R-GILL,FLX,NONE,1.621,5.958,U8M,2012
BAL,SWE,A,A,R-GILL,HAD,NONE,0,0.002,U8M,2012
BAL,SWE,A,A,R-GILL,LUM,NONE,0.054,4.813,U8M,2012
BAL,SWE,A,A,R-GILL,POK,NONE,0.002,0,U8M,2012
BAL,SWE,A,A,R-GILL,TUR,NONE,0.04,0.363,U8M,2012
BAL,SWE,A,A,R-GILL,WHG,NONE,0.009,0,U8M,2012
BAL,SWE,B,B,R-GILL,COD,NONE,1.963,58.127,U8M,2012
BAL,SWE,B,B,R-GILL,SAL,NONE,,0.003,U8M,2012
BAL,SWE,B,B,R-GILL,DAB,NONE,0.093,1.183,U8M,2012
BAL,SWE,B,B,R-GILL,FPE,NONE,,5.1157,U8M,2012
BAL,SWE,B,B,R-GILL,PLE,NONE,0.573,1.429,U8M,2012
BAL,SWE,B,B,R-GILL,FLX,NONE,1.927,19.245,U8M,2012
BAL,SWE,B,B,R-GILL,LUM,NONE,0.001,0,U8M,2012
BAL,SWE,B,B,R-GILL,FPI,NONE,,11.054,U8M,2012
BAL,SWE,B,B,R-GILL,TUR,NONE,,1.9565,U8M,2012
BAL,SWE,B,B,R-GILL,WHG,NONE,0.077,0.089,U8M,2012
BAL,SWE,C,C,R-GILL,FPE,NONE,,6.892,U8M,2012
BAL,SWE,C,C,R-GILL,FPI,NONE,,1.3271,U8M,2012
BAL,SWE,B,B,R-LONGLINE,COD,NONE,0.466,13.593,U8M,2012
BAL,SWE,B,B,R-LONGLINE,FLX,NONE,,0.054,U8M,2012
BAL,SWE,A,A,R-TRAMMEL,COD,NONE,0.016,1,U8M,2012
BAL,SWE,A,A,R-TRAMMEL,DAB,NONE,0.008,0,U8M,2012
BAL,SWE,A,A,R-TRAMMEL,PLE,NONE,0.007,2.299,U8M,2012
BAL,SWE,A,A,R-TRAMMEL,FLX,NONE,3.59,4.948,U8M,2012
BAL,SWE,A,A,R-TRAMMEL,LUM,NONE,2.557,0.788,U8M,2012
BAL,SWE,B,B,R-TRAMMEL,COD,NONE,0.079,1.626,U8M,2012
BAL,SWE,B,B,R-TRAMMEL,DAB,NONE,0.003,0,U8M,2012
BAL,SWE,B,B,R-TRAMMEL,PLE,NONE,0.016,0.966,U8M,2012
BAL,SWE,B,B,R-TRAMMEL,FLX,NONE,0.053,1.485,U8M,2012
BAL,SWE,B,B,R-TRAMMEL,TUR,NONE,,0.145,U8M,2012
BAL,SWE,B,B,R-TRAMMEL,WHG,NONE,0.002,0,U8M,2012
BAL,DEU,A,A,GILL,PLA,NONE,,28,U8M,2013
BAL,DEU,A,A,GILL,COD,NONE,0,278.907,U8M,2013
BAL,DEU,A,A,GILL,SAL,NONE,,816,U8M,2013
BAL,DEU,A,A,GILL,DAB,NONE,,15045,U8M,2013
BAL,DEU,A,A,GILL,CSH,NONE,,30,U8M,2013
BAL,DEU,A,A,GILL,FPE,NONE,,130279,U8M,2013
BAL,DEU,A,A,GILL,PLE,NONE,,44101,U8M,2013
BAL,DEU,A,A,GILL,LEM,NONE,,7,U8M,2013
BAL,DEU,A,A,GILL,LUM,NONE,,1097,U8M,2013
BAL,DEU,A,A,GILL,FPI,NONE,,51981,U8M,2013
BAL,DEU,A,A,GILL,PRA,NONE,,549,U8M,2013
BAL,DEU,A,A,GILL,OTH,NONE,,287,U8M,2013
BAL,DEU,A,A,GILL,FPP,NONE,,143571,U8M,2013
BAL,DEU,A,A,GILL,POL,NONE,,5,U8M,2013
BAL,DEU,A,A,GILL,POK,NONE,,1038,U8M,2013
BAL,DEU,A,A,GILL,TUR,NONE,,8680,U8M,2013
BAL,DEU,A,A,GILL,WHG,NONE,,986,U8M,2013
BAL,DEU,A,A,GILL,WIT,NONE,,0.003,U8M,2013
BAL,DEU,A,A,POTS,COD,NONE,0.458,0.137,U8M,2013
BAL,DEU,A,A,POTS,SAL,NONE,,4,U8M,2013
BAL,DEU,A,A,POTS,FPE,NONE,,1414,U8M,2013
BAL,DEU,A,A,POTS,FPI,NONE,,4520,U8M,2013
BAL,DEU,A,A,POTS,FPP,NONE,,1519,U8M,2013
BAL,DEU,A,A,POTS,TUR,NONE,,3,U8M,2013
BAL,DEU,A,A,R-LONGLINE,COD,NONE,0.049,0.679,U8M,2013
BAL,DEU,A,A,R-LONGLINE,SAL,NONE,,12,U8M,2013
BAL,DEU,A,A,R-LONGLINE,FPE,NONE,6.062,158,U8M,2013
BAL,DEU,A,A,R-LONGLINE,PLE,NONE,,1,U8M,2013
BAL,DEU,A,A,R-LONGLINE,FPI,NONE,,450,U8M,2013
BAL,DEU,A,A,R-LONGLINE,FPP,NONE,,950,U8M,2013
BAL,DEU,A,A,R-LONGLINE,TUR,NONE,,95,U8M,2013
BAL,DNK,A,A,GILL,CPR,NONE,,0.034,U8M,2013
BAL,DNK,A,A,GILL,ELE,NONE,,2.417109,U8M,2013
BAL,DNK,A,A,GILL,FLE,NONE,,0.560192,U8M,2013
BAL,DNK,A,A,GILL,GAR,NONE,,1.984975,U8M,2013
BAL,DNK,A,A,GILL,MUL,NONE,,0.113,U8M,2013
BAL,DNK,A,A,GILL,MUR,NONE,,0.009,U8M,2013
BAL,DNK,A,A,GILL,TRR,NONE,,0.117002,U8M,2013
BAL,DNK,A,A,GILL,TRS,NONE,,0.248709,U8M,2013
BAL,DNK,A,A,GILL,COD,NONE,0,0.404731,U8M,2013
BAL,DNK,A,A,GILL,POK,NONE,,0.279466,U8M,2013
BAL,DNK,A,A,NONE,BLL,NONE,,3.043597,U8M,2013
BAL,DNK,A,A,NONE,CPR,NONE,,29.723,U8M,2013
BAL,DNK,A,A,NONE,CRA,NONE,,0.635,U8M,2013
BAL,DNK,A,A,NONE,ELE,NONE,,111.266387,U8M,2013
BAL,DNK,A,A,NONE,ELP,NONE,,0.307479,U8M,2013
BAL,DNK,A,A,NONE,FBM,NONE,,0.002,U8M,2013
BAL,DNK,A,A,NONE,FLE,NONE,,132.814746,U8M,2013
BAL,DNK,A,A,NONE,FRO,NONE,,0.282,U8M,2013
BAL,DNK,A,A,NONE,GAR,NONE,,8.477025,U8M,2013
BAL,DNK,A,A,NONE,GPA,NONE,,32.34,U8M,2013
BAL,DNK,A,A,NONE,GUG,NONE,,0.001,U8M,2013
BAL,DNK,A,A,NONE,LBE,NONE,,0.509,U8M,2013
BAL,DNK,A,A,NONE,MON,NONE,,0.002067,U8M,2013
BAL,DNK,A,A,NONE,MUL,NONE,,2.159,U8M,2013
BAL,DNK,A,A,NONE,MUR,NONE,,0.024,U8M,2013
BAL,DNK,A,A,NONE,MZZ,NONE,,0.937,U8M,2013
BAL,DNK,A,A,NONE,TRR,NONE,,18.386964,U8M,2013
BAL,DNK,A,A,NONE,TRS,NONE,,3.025024,U8M,2013
BAL,DNK,A,A,NONE,WEG,NONE,,0.044,U8M,2013
BAL,DNK,A,A,NONE,COD,NONE,0,296.156707,U8M,2013
BAL,DNK,A,A,NONE,HAL,NONE,,0.001,U8M,2013
BAL,DNK,A,A,NONE,SAL,NONE,0,0.567158,U8M,2013
BAL,DNK,A,A,NONE,DAB,NONE,,34.700222,U8M,2013
BAL,DNK,A,A,NONE,SOL,NONE,,3.886425,U8M,2013
BAL,DNK,A,A,NONE,CRE,NONE,,0.028,U8M,2013
BAL,DNK,A,A,NONE,HKE,NONE,,0.003,U8M,2013
BAL,DNK,A,A,NONE,FPE,NONE,,37.137,U8M,2013
BAL,DNK,A,A,NONE,PLE,NONE,0,114.991398,U8M,2013
BAL,DNK,A,A,NONE,BSS,NONE,,0.001,U8M,2013
BAL,DNK,A,A,NONE,HAD,NONE,,0.089981,U8M,2013
BAL,DNK,A,A,NONE,LEM,NONE,,0.697506,U8M,2013
BAL,DNK,A,A,NONE,LIN,NONE,,0.050822,U8M,2013
BAL,DNK,A,A,NONE,LUM,NONE,,5.13596,U8M,2013
BAL,DNK,A,A,NONE,FPI,NONE,,1.706,U8M,2013
BAL,DNK,A,A,NONE,NEP,NONE,,0.01,U8M,2013
BAL,DNK,A,A,NONE,DGS,NONE,,0.003,U8M,2013
BAL,DNK,A,A,NONE,FPP,NONE,,0.001,U8M,2013
BAL,DNK,A,A,NONE,POL,NONE,,0.002,U8M,2013
BAL,DNK,A,A,NONE,POK,NONE,,0.463849,U8M,2013
BAL,DNK,A,A,NONE,TUR,NONE,0,11.672,U8M,2013
BAL,DNK,A,A,NONE,WHG,NONE,0,0.159,U8M,2013
BAL,DNK,A,A,NONE,WIT,NONE,,0.014344,U8M,2013
BAL,DNK,B,B,NONE,ELE,NONE,,0.557,U8M,2013
BAL,DNK,B,B,NONE,FLE,NONE,,3.408,U8M,2013
BAL,DNK,B,B,NONE,COD,NONE,0,67.045518,U8M,2013
BAL,DNK,B,B,NONE,SAL,NONE,,0.429165,U8M,2013
BAL,DNK,B,B,NONE,PLE,NONE,,1.308342,U8M,2013
BAL,DNK,B,B,NONE,TUR,NONE,,0.039,U8M,2013
BAL,DNK,A,A,POTS,BLL,NONE,,0.057,U8M,2013
BAL,DNK,A,A,POTS,ELE,NONE,,2.660683,U8M,2013
BAL,DNK,A,A,POTS,FLE,NONE,,0.269,U8M,2013
BAL,DNK,A,A,POTS,GAR,NONE,,0.055,U8M,2013
BAL,DNK,A,A,POTS,MUL,NONE,,0.03,U8M,2013
BAL,DNK,A,A,POTS,MZZ,NONE,,0.107,U8M,2013
BAL,DNK,A,A,POTS,TRR,NONE,,4.899,U8M,2013
BAL,DNK,A,A,POTS,COD,NONE,7.279,1.110793,U8M,2013
BAL,DNK,A,A,POTS,SOL,NONE,,0.002151,U8M,2013
BAL,DNK,A,A,POTS,FPE,NONE,,0.079157,U8M,2013
BAL,DNK,A,A,POTS,PLE,NONE,,0.080569,U8M,2013
BAL,DNK,A,A,POTS,FPI,NONE,,0.022222,U8M,2013
BAL,DNK,A,A,POTS,FPP,NONE,,0.001,U8M,2013
BAL,DNK,A,A,R-GILL,BLL,NONE,,0.516235,U8M,2013
BAL,DNK,A,A,R-GILL,FLE,NONE,,7.28132,U8M,2013
BAL,DNK,A,A,R-GILL,GAR,NONE,,0.11,U8M,2013
BAL,DNK,A,A,R-GILL,MUL,NONE,,0.971,U8M,2013
BAL,DNK,A,A,R-GILL,MZZ,NONE,,0.003,U8M,2013
BAL,DNK,A,A,R-GILL,TRR,NONE,,6.917,U8M,2013
BAL,DNK,A,A,R-GILL,TRS,NONE,,0.034,U8M,2013
BAL,DNK,A,A,R-GILL,WEG,NONE,,0.014,U8M,2013
BAL,DNK,A,A,R-GILL,COD,NONE,0.724,32.437449,U8M,2013
BAL,DNK,A,A,R-GILL,DAB,NONE,0.584,1.927792,U8M,2013
BAL,DNK,A,A,R-GILL,SOL,NONE,0.06,0.173938,U8M,2013
BAL,DNK,A,A,R-GILL,FPE,NONE,,0.014,U8M,2013
BAL,DNK,A,A,R-GILL,PLE,NONE,2.729,4.280598,U8M,2013
BAL,DNK,A,A,R-GILL,LEM,NONE,0,0.002301,U8M,2013
BAL,DNK,A,A,R-GILL,LUM,NONE,0.007,0.031,U8M,2013
BAL,DNK,A,A,R-GILL,POK,NONE,0.493,0.224626,U8M,2013
BAL,DNK,A,A,R-GILL,TUR,NONE,0.143,2.325,U8M,2013
BAL,DNK,A,A,R-GILL,WHG,NONE,0.008,0.012156,U8M,2013
BAL,DNK,B,B,R-GILL,COD,NONE,0.056,0.883539,U8M,2013
BAL,DNK,A,A,R-LONGLINE,COD,NONE,0.008,0.283284,U8M,2013
BAL,DNK,A,A,R-TRAMMEL,BLL,NONE,,0.002039,U8M,2013
BAL,DNK,A,A,R-TRAMMEL,ELE,NONE,,0.005,U8M,2013
BAL,DNK,A,A,R-TRAMMEL,FLE,NONE,,0.017937,U8M,2013
BAL,DNK,A,A,R-TRAMMEL,MUL,NONE,,0.201,U8M,2013
BAL,DNK,A,A,R-TRAMMEL,TRR,NONE,,0.089,U8M,2013
BAL,DNK,A,A,R-TRAMMEL,COD,NONE,0.011,0.503855,U8M,2013
BAL,DNK,A,A,R-TRAMMEL,DAB,NONE,0.021,0.133512,U8M,2013
BAL,DNK,A,A,R-TRAMMEL,SOL,NONE,0,0.009739,U8M,2013
BAL,DNK,A,A,R-TRAMMEL,PLE,NONE,0.017,0.622672,U8M,2013
BAL,DNK,A,A,R-TRAMMEL,LEM,NONE,0,0.002113,U8M,2013
BAL,DNK,A,A,R-TRAMMEL,TUR,NONE,0.002,0.025,U8M,2013
BAL,DNK,A,A,TRAMMEL,FLE,NONE,,0.003003,U8M,2013
BAL,DNK,A,A,TRAMMEL,COD,NONE,,0.03548,U8M,2013
BAL,DNK,A,A,TRAMMEL,PLE,NONE,,0.005328,U8M,2013
BAL,EST,28.2,28.2,GILL,COD,NONE,,0.2649,U8M,2013
BAL,EST,28.2,28.2,GILL,SAL,NONE,,0.163,U8M,2013
BAL,EST,28.2,28.2,GILL,FPE,NONE,,2.8878,U8M,2013
BAL,EST,28.2,28.2,GILL,FLX,NONE,,13.0175,U8M,2013
BAL,EST,28.2,28.2,GILL,FPI,NONE,,0.6012,U8M,2013
BAL,EST,B,B,GILL,COD,NONE,,0.6157,U8M,2013
BAL,EST,B,B,GILL,SAL,NONE,,0.3907,U8M,2013
BAL,EST,B,B,GILL,FPE,NONE,,406.5613,U8M,2013
BAL,EST,B,B,GILL,FLX,NONE,,18.6102,U8M,2013
BAL,EST,B,B,GILL,FPI,NONE,,7.5507,U8M,2013
BAL,EST,B,B,GILL,FPP,NONE,,50.0385,U8M,2013
BAL,EST,C,C,GILL,COD,NONE,0.131,3.1819,U8M,2013
BAL,EST,C,C,GILL,SAL,NONE,0.032,4.4198,U8M,2013
BAL,EST,C,C,GILL,FPE,NONE,0.679,149.43133,U8M,2013
BAL,EST,C,C,GILL,FLX,NONE,0,134.0424,U8M,2013
BAL,EST,C,C,GILL,LUM,NONE,,0.001,U8M,2013
BAL,EST,C,C,GILL,FPI,NONE,0.63,30.6069,U8M,2013
BAL,EST,C,C,GILL,FPP,NONE,0.083,1.5738,U8M,2013
BAL,EST,28.2,28.2,POTS,COD,NONE,,0.23,U8M,2013
BAL,EST,28.2,28.2,POTS,SAL,NONE,,0.0065,U8M,2013
BAL,EST,28.2,28.2,POTS,FPE,NONE,,0.7965,U8M,2013
BAL,EST,28.2,28.2,POTS,FLX,NONE,,3.218,U8M,2013
BAL,EST,28.2,28.2,POTS,FPI,NONE,,0.6715,U8M,2013
BAL,EST,B,B,POTS,COD,NONE,,0.675,U8M,2013
BAL,EST,B,B,POTS,SAL,NONE,,0.362,U8M,2013
BAL,EST,B,B,POTS,FPE,NONE,,203.9756,U8M,2013
BAL,EST,B,B,POTS,FLX,NONE,,13.7725,U8M,2013
BAL,EST,B,B,POTS,FPI,NONE,,7.8133,U8M,2013
BAL,EST,B,B,POTS,FPP,NONE,,16.564,U8M,2013
BAL,EST,C,C,POTS,COD,NONE,,0.1347,U8M,2013
BAL,EST,C,C,POTS,SAL,NONE,0.047,0.9568,U8M,2013
BAL,EST,C,C,POTS,FPE,NONE,23.447,47.78485,U8M,2013
BAL,EST,C,C,POTS,FLX,NONE,0,10.4062,U8M,2013
BAL,EST,C,C,POTS,FPI,NONE,0.745,13.3585,U8M,2013
BAL,EST,C,C,POTS,FPP,NONE,1.087,0.8105,U8M,2013
BAL,EST,B,B,R-DEM_SEINE,FPE,NONE,,0.062,U8M,2013
BAL,EST,B,B,R-DEM_SEINE,FLX,NONE,,0.12,U8M,2013
BAL,EST,B,B,R-DEM_SEINE,SAN,NONE,,0.605,U8M,2013
BAL,EST,C,C,R-DEM_SEINE,FPE,NONE,,0.01,U8M,2013
BAL,EST,28.2,28.2,R-LONGLINE,FPE,NONE,,0.003,U8M,2013
BAL,EST,B,B,R-LONGLINE,FPE,NONE,,0.663,U8M,2013
BAL,EST,B,B,R-LONGLINE,FLX,NONE,0.369,0.013,U8M,2013
BAL,EST,B,B,R-LONGLINE,FPI,NONE,,0.034,U8M,2013
BAL,EST,B,B,R-LONGLINE,FPP,NONE,,1.28,U8M,2013
BAL,EST,C,C,R-LONGLINE,SAL,NONE,0,0.006,U8M,2013
BAL,EST,C,C,R-LONGLINE,FPE,NONE,0,0.027,U8M,2013
BAL,EST,C,C,R-LONGLINE,FLX,NONE,,0.0352,U8M,2013
BAL,FIN,C,C,GILL,COD,NONE,0.006954,0.666654,U8M,2013
BAL,FIN,C,C,GILL,SAL,NONE,1.179937,6.939041,U8M,2013
BAL,FIN,C,C,GILL,FPE,NONE,8.853302,532.34397,U8M,2013
BAL,FIN,C,C,GILL,FLX,NONE,0.012359,3.614699,U8M,2013
BAL,FIN,C,C,GILL,FPI,NONE,1.264312,133.740129,U8M,2013
BAL,FIN,C,C,GILL,FPP,NONE,8.669981,226.416905,U8M,2013
BAL,FIN,C,C,PEL_TRAWL,FPE,NONE,0,0.329361,U8M,2013
BAL,FIN,C,C,PEL_TRAWL,FPI,NONE,0,0.013869,U8M,2013
BAL,FIN,C,C,POTS,COD,NONE,0,0.001415,U8M,2013
BAL,FIN,C,C,POTS,SAL,NONE,17.479811,219.57133,U8M,2013
BAL,FIN,C,C,POTS,FPE,NONE,1.451382,163.132887,U8M,2013
BAL,FIN,C,C,POTS,FLX,NONE,0.001116,0.135775,U8M,2013
BAL,FIN,C,C,POTS,FPI,NONE,0.428894,49.6697,U8M,2013
BAL,FIN,C,C,POTS,FPP,NONE,1.417008,48.898071,U8M,2013
BAL,FIN,C,C,R-LONGLINE,FPE,NONE,0.002518,6.843809,U8M,2013
BAL,FIN,C,C,R-LONGLINE,FPI,NONE,0.001259,14.277293,U8M,2013
BAL,FIN,C,C,R-LONGLINE,FPP,NONE,0.014817,1.035332,U8M,2013
BAL,LTU,B,B,GILL,FLX,NONE,,0.519,U8M,2013
BAL,LTU,B,B,GILL,OTH,NONE,,97.332,U8M,2013
BAL,LTU,B,B,POTS,COD,NONE,,0.02,U8M,2013
BAL,LTU,B,B,POTS,FPE,NONE,,0.536,U8M,2013
BAL,LTU,B,B,POTS,FLX,NONE,,7.498,U8M,2013
BAL,LTU,B,B,POTS,FPI,NONE,,0.005,U8M,2013
BAL,LTU,B,B,POTS,OTH,NONE,,11.064,U8M,2013
BAL,LTU,B,B,POTS,FPP,NONE,,0.017,U8M,2013
BAL,LTU,B,B,POTS,TUR,NONE,,0.255,U8M,2013
BAL,LTU,B,B,R-GILL,COD,NONE,3.873,48.297,U8M,2013
BAL,LTU,B,B,R-GILL,SAL,NONE,0,0.351,U8M,2013
BAL,LTU,B,B,R-GILL,FPE,NONE,0,3.709,U8M,2013
BAL,LTU,B,B,R-GILL,FLX,NONE,61.178,57.304,U8M,2013
BAL,LTU,B,B,R-GILL,FPI,NONE,,0.004,U8M,2013
BAL,LTU,B,B,R-GILL,OTH,NONE,167.383,6.468,U8M,2013
BAL,LTU,B,B,R-GILL,FPP,NONE,0.288,4.11,U8M,2013
BAL,LTU,B,B,R-GILL,TUR,NONE,0.047,11.795,U8M,2013
BAL,LTU,B,B,R-LONGLINE,COD,NONE,0.07,1.275,U8M,2013
BAL,LVA,28.2,28.2,GILL,FLE,NONE,,0.082,U8M,2013
BAL,LVA,28.2,28.2,GILL,OTH,NONE,,4.798,U8M,2013
BAL,LVA,28.2,28.2,GILL,TUR,NONE,,0.03,U8M,2013
BAL,LVA,B,B,GILL,COD,NONE,,0.137,U8M,2013
BAL,LVA,B,B,GILL,OTH,NONE,,9.78,U8M,2013
BAL,LVA,28.2,28.2,R-DEM_SEINE,FLE,NONE,,1.8,U8M,2013
BAL,LVA,28.2,28.2,R-DEM_SEINE,OTH,NONE,,0.005,U8M,2013
BAL,LVA,B,B,R-DEM_SEINE,FLE,NONE,,0.018,U8M,2013
BAL,LVA,B,B,R-DEM_SEINE,OTH,NONE,,0.111,U8M,2013
BAL,LVA,28.2,28.2,R-GILL,FLE,NONE,,5.9383,U8M,2013
BAL,LVA,28.2,28.2,R-GILL,COD,NONE,,3.3745,U8M,2013
BAL,LVA,28.2,28.2,R-GILL,SAL,NONE,,0.3275,U8M,2013
BAL,LVA,28.2,28.2,R-GILL,OTH,NONE,,8.9319,U8M,2013
BAL,LVA,28.2,28.2,R-GILL,TUR,NONE,,2.521,U8M,2013
BAL,LVA,B,B,R-GILL,FLE,NONE,,3.731,U8M,2013
BAL,LVA,B,B,R-GILL,COD,NONE,0.763,9.83,U8M,2013
BAL,LVA,B,B,R-GILL,SAL,NONE,0,0.174,U8M,2013
BAL,LVA,B,B,R-GILL,OTH,NONE,51.918,2.626,U8M,2013
BAL,LVA,B,B,R-GILL,TUR,NONE,0.014,3.366,U8M,2013
BAL,POL,28.2,28.2,GILL,COD,NONE,,0.124,U8M,2013
BAL,POL,28.2,28.2,GILL,FLX,NONE,,1.13,U8M,2013
BAL,POL,28.2,28.2,GILL,FPP,NONE,,0.437,U8M,2013
BAL,POL,A,A,GILL,FPE,NONE,,100.33,U8M,2013
BAL,POL,A,A,GILL,FLX,NONE,,0.806,U8M,2013
BAL,POL,A,A,GILL,FPI,NONE,,3.949,U8M,2013
BAL,POL,A,A,GILL,FPP,NONE,,66.193,U8M,2013
BAL,POL,B,B,GILL,COD,NONE,,406.845,U8M,2013
BAL,POL,B,B,GILL,SAL,NONE,,0.989,U8M,2013
BAL,POL,B,B,GILL,FPE,NONE,,79.092,U8M,2013
BAL,POL,B,B,GILL,PLE,NONE,,5.429,U8M,2013
BAL,POL,B,B,GILL,FLX,NONE,,824.731,U8M,2013
BAL,POL,B,B,GILL,FPI,NONE,,3.829,U8M,2013
BAL,POL,B,B,GILL,FPP,NONE,,84.457,U8M,2013
BAL,POL,B,B,GILL,TUR,NONE,,17.899,U8M,2013
BAL,POL,A,A,POTS,FPE,NONE,,10.656,U8M,2013
BAL,POL,A,A,POTS,FPI,NONE,,2.906,U8M,2013
BAL,POL,A,A,POTS,FPP,NONE,,4.674,U8M,2013
BAL,POL,B,B,POTS,COD,NONE,,0.922,U8M,2013
BAL,POL,B,B,POTS,FPE,NONE,,23.334,U8M,2013
BAL,POL,B,B,POTS,FLX,NONE,,3.309,U8M,2013
BAL,POL,B,B,POTS,FPI,NONE,,0.333,U8M,2013
BAL,POL,B,B,POTS,FPP,NONE,,4.675,U8M,2013
BAL,POL,B,B,POTS,TUR,NONE,,0.025,U8M,2013
BAL,POL,B,B,R-LONGLINE,COD,NONE,0.826,15.069,U8M,2013
BAL,POL,B,B,R-LONGLINE,SAL,NONE,,0.033,U8M,2013
BAL,POL,B,B,R-LONGLINE,FPE,NONE,,0.054,U8M,2013
BAL,POL,B,B,R-LONGLINE,FLX,NONE,144.841,3.536,U8M,2013
BAL,POL,B,B,R-LONGLINE,FPP,NONE,,3.24,U8M,2013
BAL,POL,B,B,R-LONGLINE,TUR,NONE,,0.035,U8M,2013
BAL,POL,A,A,TRAMMEL,FPI,NONE,,0.02,U8M,2013
BAL,POL,A,A,TRAMMEL,FPP,NONE,,0.011,U8M,2013
BAL,SWE,A,A,GILL,OTH,NONE,,0.008,U8M,2013
BAL,SWE,B,B,GILL,COD,NONE,,0.01,U8M,2013
BAL,SWE,B,B,GILL,DAB,NONE,,0.014,U8M,2013
BAL,SWE,B,B,GILL,FPE,NONE,,9.345,U8M,2013
BAL,SWE,B,B,GILL,FLX,NONE,,0.134,U8M,2013
BAL,SWE,B,B,GILL,FPI,NONE,,6.425,U8M,2013
BAL,SWE,B,B,GILL,OTH,NONE,,7.065,U8M,2013
BAL,SWE,B,B,GILL,TUR,NONE,,0.082,U8M,2013
BAL,SWE,C,C,GILL,SAL,NONE,,0.003,U8M,2013
BAL,SWE,C,C,GILL,FPE,NONE,0.117,32.31,U8M,2013
BAL,SWE,C,C,GILL,FPI,NONE,0.034,2.475,U8M,2013
BAL,SWE,C,C,GILL,OTH,NONE,,48.758,U8M,2013
BAL,SWE,B,B,NONE,COD,NONE,,0.007,U8M,2013
BAL,SWE,C,C,NONE,FPE,NONE,0,0.53,U8M,2013
